time,trend_leg_type,sub_phase,leg_progress,is_leg_confirmed,bars_since_leg_start,leg_id,teacher_confidence
2025-12-28 23:00:00+00:00,TRANSITION_LEG,IMPULSE,1.0,0,17,318,0.5
2025-12-29 00:00:00+00:00,FAST_UP_LEG,IMPULSE,1.0,1,18,318,0.8972323127044987
2025-12-29 01:00:00+00:00,FAST_UP_LEG,IMPULSE,1.0,1,19,318,0.9569115915060543
2025-12-29 02:00:00+00:00,FAST_UP_LEG,IMPULSE,1.0,1,20,318,1.0
2025-12-29 03:00:00+00:00,FAST_UP_LEG,IMPULSE,1.0,1,21,318,1.0
2025-12-29 04:00:00+00:00,FAST_UP_LEG,IMPULSE,1.0,1,22,318,1.0
2025-12-29 05:00:00+00:00,TRANSITION_LEG,IMPULSE,0.07692307692307693,0,1,319,0.4
2025-12-29 06:00:00+00:00,TRANSITION_LEG,IMPULSE,0.23529411764705882,0,2,319,0.4
2025-12-29 07:00:00+00:00,TRANSITION_LEG,IMPULSE,0.35294117647058826,0,3,319,0.4
2025-12-29 08:00:00+00:00,TRANSITION_LEG,IMPULSE,0.47058823529411764,0,4,319,0.4
2025-12-29 09:00:00+00:00,TRANSITION_LEG,IMPULSE,0.2631578947368421,0,5,319,0.4
2025-12-29 10:00:00+00:00,TRANSITION_LEG,IMPULSE,0.3157894736842105,0,6,319,0.4
2025-12-29 11:00:00+00:00,TRANSITION_LEG,IMPULSE,0.3684210526315789,0,7,319,0.4
2025-12-29 12:00:00+00:00,TRANSITION_LEG,IMPULSE,0.07692307692307693,0,1,320,0.4
2025-12-29 13:00:00+00:00,TRANSITION_LEG,IMPULSE,0.23529411764705882,0,2,320,0.4
2025-12-29 14:00:00+00:00,TRANSITION_LEG,IMPULSE,0.35294117647058826,0,3,320,0.4
2025-12-29 15:00:00+00:00,TRANSITION_LEG,IMPULSE,0.47058823529411764,0,4,320,0.4
2025-12-29 16:00:00+00:00,TRANSITION_LEG,IMPULSE,0.5882352941176471,0,5,320,0.4
2025-12-29 17:00:00+00:00,TRANSITION_LEG,PULLBACK,0.7058823529411765,0,6,320,0.4
2025-12-29 18:00:00+00:00,TRANSITION_LEG,IMPULSE,0.5384615384615384,0,7,320,0.4
2025-12-29 19:00:00+00:00,RANGE_LEG,IMPULSE,0.6153846153846154,0,8,320,0.5
2025-12-29 20:00:00+00:00,TRANSITION_LEG,IMPULSE,0.08,0,1,321,0.4
2025-12-29 21:00:00+00:00,TRANSITION_LEG,IMPULSE,0.23529411764705882,0,2,321,0.4
2025-12-29 22:00:00+00:00,TRANSITION_LEG,IMPULSE,0.35294117647058826,0,3,321,0.4
2025-12-29 23:00:00+00:00,TRANSITION_LEG,IMPULSE,0.32,0,4,321,0.4
2025-12-30 00:00:00+00:00,TRANSITION_LEG,IMPULSE,0.4,0,5,321,0.4
2025-12-30 01:00:00+00:00,TRANSITION_LEG,PULLBACK,0.7058823529411765,0,6,321,0.4
2025-12-30 02:00:00+00:00,TRANSITION_LEG,IMPULSE,0.56,0,7,321,0.4
2025-12-30 03:00:00+00:00,RANGE_LEG,IMPULSE,0.64,0,8,321,0.5
2025-12-30 04:00:00+00:00,RANGE_LEG,IMPULSE,0.72,0,9,321,0.5
2025-12-30 05:00:00+00:00,RANGE_LEG,IMPULSE,0.8,0,10,321,0.5
2025-12-30 06:00:00+00:00,RANGE_LEG,PULLBACK,0.88,0,11,321,0.5
2025-12-30 07:00:00+00:00,RANGE_LEG,IMPULSE,0.96,0,12,321,0.5
2025-12-30 08:00:00+00:00,FAST_UP_LEG,IMPULSE,0.7878787878787878,1,13,321,0.9214562424006241
2025-12-30 09:00:00+00:00,FAST_UP_LEG,IMPULSE,0.8484848484848485,1,14,321,0.9657612840289443
2025-12-30 10:00:00+00:00,FAST_UP_LEG,IMPULSE,0.9090909090909091,1,15,321,0.9311122744154927
2025-12-30 11:00:00+00:00,FAST_UP_LEG,IMPULSE,0.9696969696969697,1,16,321,0.8990888481975965
2025-12-30 12:00:00+00:00,FAST_UP_LEG,IMPULSE,1.0,1,17,321,0.9371778166336048
2025-12-30 13:00:00+00:00,FAST_UP_LEG,IMPULSE,1.0,1,18,321,0.9593004618858332
2025-12-30 14:00:00+00:00,FAST_UP_LEG,IMPULSE,1.0,1,19,321,1.0
2025-12-30 15:00:00+00:00,FAST_UP_LEG,IMPULSE,1.0,1,20,321,1.0
2025-12-30 16:00:00+00:00,FAST_UP_LEG,IMPULSE,1.0,1,21,321,0.9906468238651536
2025-12-30 17:00:00+00:00,FAST_UP_LEG,IMPULSE,1.0,1,22,321,0.8334969445935223
2025-12-30 18:00:00+00:00,FAST_UP_LEG,IMPULSE,1.0,1,23,321,0.8070024118173704
2025-12-30 19:00:00+00:00,RANGE_LEG,IMPULSE,1.0,0,24,321,0.5
2025-12-30 20:00:00+00:00,RANGE_LEG,IMPULSE,1.0,0,25,321,0.5
2025-12-30 21:00:00+00:00,RANGE_LEG,IMPULSE,1.0,0,26,321,0.5
2025-12-30 22:00:00+00:00,RANGE_LEG,IMPULSE,1.0,0,27,321,0.5
2025-12-30 23:00:00+00:00,RANGE_LEG,PULLBACK,1.0,0,28,321,0.5
2025-12-31 00:00:00+00:00,TRANSITION_LEG,IMPULSE,0.08,0,1,322,0.4
2025-12-31 01:00:00+00:00,TRANSITION_LEG,IMPULSE,0.23529411764705882,0,2,322,0.4
2025-12-31 02:00:00+00:00,TRANSITION_LEG,IMPULSE,0.35294117647058826,0,3,322,0.4
2025-12-31 03:00:00+00:00,TRANSITION_LEG,IMPULSE,0.47058823529411764,0,4,322,0.4
2025-12-31 04:00:00+00:00,TRANSITION_LEG,IMPULSE,0.4,0,5,322,0.4
2025-12-31 05:00:00+00:00,TRANSITION_LEG,IMPULSE,0.48,0,6,322,0.4
2025-12-31 06:00:00+00:00,TRANSITION_LEG,PULLBACK,0.8235294117647058,0,7,322,0.4
2025-12-31 07:00:00+00:00,TRANSITION_LEG,IMPULSE,0.9411764705882353,0,8,322,0.5
2025-12-31 08:00:00+00:00,RANGE_LEG,IMPULSE,0.72,0,9,322,0.5
2025-12-31 09:00:00+00:00,TRANSITION_LEG,IMPULSE,1.0,0,10,322,0.5
2025-12-31 10:00:00+00:00,TRANSITION_LEG,IMPULSE,1.0,0,11,322,0.5
2025-12-31 11:00:00+00:00,SLOW_DOWN_LEG,IMPULSE,0.9230769230769231,1,12,322,0.9122455827846845
2025-12-31 12:00:00+00:00,TRANSITION_LEG,IMPULSE,1.0,0,13,322,0.5
2025-12-31 13:00:00+00:00,SLOW_DOWN_LEG,IMPULSE,1.0,1,14,322,0.8248172682574509
2025-12-31 14:00:00+00:00,RANGE_LEG,IMPULSE,1.0,0,15,322,0.5
2025-12-31 15:00:00+00:00,RANGE_LEG,IMPULSE,1.0,0,16,322,0.5
2025-12-31 16:00:00+00:00,RANGE_LEG,IMPULSE,1.0,0,17,322,0.5
2025-12-31 17:00:00+00:00,RANGE_LEG,EXHAUSTION,1.0,0,18,322,0.5
2025-12-31 18:00:00+00:00,RANGE_LEG,IMPULSE,1.0,0,19,322,0.5
2025-12-31 19:00:00+00:00,RANGE_LEG,IMPULSE,1.0,0,20,322,0.5
2025-12-31 20:00:00+00:00,RANGE_LEG,IMPULSE,1.0,0,21,322,0.5
2025-12-31 21:00:00+00:00,TRANSITION_LEG,IMPULSE,1.0,0,22,322,0.5
2025-12-31 22:00:00+00:00,RANGE_LEG,IMPULSE,1.0,0,23,322,0.5
2025-12-31 23:00:00+00:00,RANGE_LEG,IMPULSE,1.0,0,24,322,0.5
2026-01-01 00:00:00+00:00,TRANSITION_LEG,IMPULSE,1.0,0,25,322,0.5
2026-01-01 01:00:00+00:00,RANGE_LEG,IMPULSE,1.0,0,26,322,0.5
2026-01-01 02:00:00+00:00,RANGE_LEG,IMPULSE,1.0,0,27,322,0.5
2026-01-01 03:00:00+00:00,TRANSITION_LEG,IMPULSE,1.0,0,28,322,0.5
2026-01-01 04:00:00+00:00,TRANSITION_LEG,IMPULSE,0.07692307692307693,0,1,323,0.4
2026-01-01 05:00:00+00:00,TRANSITION_LEG,IMPULSE,0.23529411764705882,0,2,323,0.4
2026-01-01 06:00:00+00:00,TRANSITION_LEG,IMPULSE,0.35294117647058826,0,3,323,0.4
2026-01-01 07:00:00+00:00,TRANSITION_LEG,PULLBACK,0.3076923076923077,0,4,323,0.4
2026-01-01 08:00:00+00:00,TRANSITION_LEG,IMPULSE,0.5882352941176471,0,5,323,0.4
2026-01-01 09:00:00+00:00,TRANSITION_LEG,IMPULSE,0.7058823529411765,0,6,323,0.4
2026-01-01 10:00:00+00:00,TRANSITION_LEG,IMPULSE,0.07692307692307693,0,1,324,0.4
2026-01-01 11:00:00+00:00,TRANSITION_LEG,IMPULSE,0.25,0,2,324,0.4
2026-01-01 12:00:00+00:00,TRANSITION_LEG,IMPULSE,0.375,0,3,324,0.4
2026-01-01 13:00:00+00:00,TRANSITION_LEG,IMPULSE,0.3076923076923077,0,4,324,0.4
2026-01-01 14:00:00+00:00,TRANSITION_LEG,IMPULSE,0.625,0,5,324,0.4
2026-01-01 15:00:00+00:00,TRANSITION_LEG,IMPULSE,0.75,0,6,324,0.4
2026-01-01 16:00:00+00:00,TRANSITION_LEG,IMPULSE,0.875,0,7,324,0.4
2026-01-01 17:00:00+00:00,TRANSITION_LEG,IMPULSE,1.0,0,8,324,0.5
2026-01-01 18:00:00+00:00,TRANSITION_LEG,IMPULSE,1.0,0,9,324,0.5
2026-01-01 19:00:00+00:00,TRANSITION_LEG,IMPULSE,1.0,0,10,324,0.5
2026-01-01 20:00:00+00:00,TRANSITION_LEG,EXHAUSTION,1.0,0,11,324,0.5
2026-01-01 21:00:00+00:00,SLOW_DOWN_LEG,IMPULSE,0.9230769230769231,1,12,324,0.8972622557246321
2026-01-01 22:00:00+00:00,FAST_UP_LEG,IMPULSE,0.7878787878787878,1,13,324,0.9967270646340518
2026-01-01 23:00:00+00:00,FAST_UP_LEG,IMPULSE,0.8484848484848485,1,14,324,1.0
2026-01-02 00:00:00+00:00,FAST_UP_LEG,IMPULSE,0.9090909090909091,1,15,324,1.0
2026-01-02 01:00:00+00:00,FAST_UP_LEG,IMPULSE,0.9696969696969697,1,16,324,0.8944797826649505
2026-01-02 02:00:00+00:00,FAST_UP_LEG,EXHAUSTION,1.0,1,17,324,0.8945107452132537
2026-01-02 03:00:00+00:00,FAST_UP_LEG,IMPULSE,1.0,1,18,324,0.97487725457391
2026-01-02 04:00:00+00:00,FAST_UP_LEG,IMPULSE,1.0,1,19,324,0.8000828351507149
2026-01-02 05:00:00+00:00,FAST_UP_LEG,IMPULSE,1.0,1,20,324,0.8328410387007571
2026-01-02 06:00:00+00:00,FAST_UP_LEG,EXHAUSTION,1.0,1,21,324,0.8745472778103099
2026-01-02 07:00:00+00:00,FAST_UP_LEG,IMPULSE,1.0,1,22,324,0.841572918145473
2026-01-02 08:00:00+00:00,FAST_UP_LEG,IMPULSE,1.0,1,23,324,0.9041625927453006
2026-01-02 09:00:00+00:00,FAST_UP_LEG,IMPULSE,1.0,1,24,324,0.9530868534397179
2026-01-02 10:00:00+00:00,FAST_UP_LEG,IMPULSE,1.0,1,25,324,0.9805726119054776
2026-01-02 11:00:00+00:00,FAST_UP_LEG,IMPULSE,1.0,1,26,324,0.9200792337924892
2026-01-02 12:00:00+00:00,FAST_UP_LEG,IMPULSE,1.0,1,27,324,0.8853212459877972
2026-01-02 13:00:00+00:00,FAST_UP_LEG,EXHAUSTION,1.0,1,28,324,0.868756850116928
2026-01-02 14:00:00+00:00,FAST_UP_LEG,IMPULSE,1.0,1,29,324,0.9019213715449961
2026-01-02 15:00:00+00:00,FAST_UP_LEG,IMPULSE,1.0,1,30,324,0.8505084274424988
2026-01-02 16:00:00+00:00,FAST_UP_LEG,IMPULSE,1.0,1,31,324,0.9659616540622603
2026-01-02 17:00:00+00:00,FAST_UP_LEG,IMPULSE,1.0,1,32,324,0.9621882583915344
2026-01-02 18:00:00+00:00,FAST_UP_LEG,IMPULSE,1.0,1,33,324,0.8211698284184515
2026-01-02 19:00:00+00:00,FAST_UP_LEG,IMPULSE,1.0,1,34,324,0.8354811964941427
2026-01-02 20:00:00+00:00,FAST_UP_LEG,EXHAUSTION,1.0,1,35,324,0.8006683131580152
2026-01-02 21:00:00+00:00,FAST_UP_LEG,IMPULSE,1.0,1,36,324,0.8339284526232675
2026-01-02 22:00:00+00:00,TRANSITION_LEG,IMPULSE,0.07692307692307693,0,1,325,0.4
2026-01-02 23:00:00+00:00,TRANSITION_LEG,IMPULSE,0.25,0,2,325,0.4
2026-01-03 00:00:00+00:00,TRANSITION_LEG,IMPULSE,0.23076923076923078,0,3,325,0.4
2026-01-03 01:00:00+00:00,TRANSITION_LEG,PULLBACK,0.07692307692307693,0,1,326,0.4
2026-01-03 02:00:00+00:00,TRANSITION_LEG,IMPULSE,0.25,0,2,326,0.4
2026-01-03 03:00:00+00:00,TRANSITION_LEG,IMPULSE,0.375,0,3,326,0.4
2026-01-03 04:00:00+00:00,TRANSITION_LEG,IMPULSE,0.5,0,4,326,0.4
2026-01-03 05:00:00+00:00,TRANSITION_LEG,IMPULSE,0.625,0,5,326,0.4
2026-01-03 06:00:00+00:00,TRANSITION_LEG,IMPULSE,0.75,0,6,326,0.4
2026-01-03 07:00:00+00:00,TRANSITION_LEG,PULLBACK,0.875,0,7,326,0.4
2026-01-03 08:00:00+00:00,TRANSITION_LEG,IMPULSE,1.0,0,8,326,0.5
2026-01-03 09:00:00+00:00,TRANSITION_LEG,IMPULSE,1.0,0,9,326,0.5
2026-01-03 10:00:00+00:00,TRANSITION_LEG,IMPULSE,1.0,0,10,326,0.5
2026-01-03 11:00:00+00:00,TRANSITION_LEG,IMPULSE,1.0,0,11,326,0.5
2026-01-03 12:00:00+00:00,RANGE_LEG,IMPULSE,0.9230769230769231,0,12,326,0.5
2026-01-03 13:00:00+00:00,RANGE_LEG,IMPULSE,1.0,0,13,326,0.5
2026-01-03 14:00:00+00:00,RANGE_LEG,IMPULSE,1.0,0,14,326,0.5
2026-01-03 15:00:00+00:00,TRANSITION_LEG,IMPULSE,0.07692307692307693,0,1,327,0.4
2026-01-03 16:00:00+00:00,TRANSITION_LEG,IMPULSE,0.25,0,2,327,0.4
2026-01-03 17:00:00+00:00,TRANSITION_LEG,IMPULSE,0.375,0,3,327,0.4
2026-01-03 18:00:00+00:00,TRANSITION_LEG,IMPULSE,0.5,0,4,327,0.4
2026-01-03 19:00:00+00:00,TRANSITION_LEG,PULLBACK,0.625,0,5,327,0.4
2026-01-03 20:00:00+00:00,TRANSITION_LEG,IMPULSE,0.75,0,6,327,0.4
2026-01-03 21:00:00+00:00,TRANSITION_LEG,IMPULSE,0.875,0,7,327,0.4
2026-01-03 22:00:00+00:00,TRANSITION_LEG,IMPULSE,1.0,0,8,327,0.5
2026-01-03 23:00:00+00:00,TRANSITION_LEG,PULLBACK,1.0,0,9,327,0.5
2026-01-04 00:00:00+00:00,FAST_UP_LEG,IMPULSE,0.5882352941176471,0,10,327,0.5
2026-01-04 01:00:00+00:00,FAST_UP_LEG,IMPULSE,0.6470588235294118,0,11,327,0.5
2026-01-04 02:00:00+00:00,FAST_UP_LEG,IMPULSE,0.7058823529411765,1,12,327,1.0
2026-01-04 03:00:00+00:00,FAST_UP_LEG,IMPULSE,0.7647058823529411,1,13,327,1.0
2026-01-04 04:00:00+00:00,FAST_UP_LEG,IMPULSE,0.8235294117647058,1,14,327,1.0
2026-01-04 05:00:00+00:00,FAST_UP_LEG,IMPULSE,0.8823529411764706,1,15,327,1.0
2026-01-04 06:00:00+00:00,FAST_UP_LEG,IMPULSE,0.9411764705882353,1,16,327,1.0
2026-01-04 07:00:00+00:00,FAST_UP_LEG,IMPULSE,1.0,1,17,327,1.0
2026-01-04 08:00:00+00:00,FAST_UP_LEG,IMPULSE,1.0,1,18,327,1.0
2026-01-04 09:00:00+00:00,FAST_UP_LEG,IMPULSE,1.0,1,19,327,1.0
2026-01-04 10:00:00+00:00,FAST_UP_LEG,IMPULSE,1.0,1,20,327,1.0
2026-01-04 11:00:00+00:00,FAST_UP_LEG,PULLBACK,1.0,1,21,327,0.9231962453143607
2026-01-04 12:00:00+00:00,FAST_UP_LEG,IMPULSE,1.0,1,22,327,0.8524802562109404
2026-01-04 13:00:00+00:00,FAST_UP_LEG,IMPULSE,1.0,1,23,327,0.8769130230279241
2026-01-04 14:00:00+00:00,TRANSITION_LEG,IMPULSE,0.07692307692307693,0,1,328,0.4
2026-01-04 15:00:00+00:00,TRANSITION_LEG,IMPULSE,0.25,0,2,328,0.4
2026-01-04 16:00:00+00:00,TRANSITION_LEG,IMPULSE,0.375,0,3,328,0.4
2026-01-04 17:00:00+00:00,TRANSITION_LEG,IMPULSE,0.5,0,4,328,0.4
2026-01-04 18:00:00+00:00,TRANSITION_LEG,IMPULSE,0.625,0,5,328,0.4
2026-01-04 19:00:00+00:00,TRANSITION_LEG,PULLBACK,0.75,0,6,328,0.4
2026-01-04 20:00:00+00:00,TRANSITION_LEG,IMPULSE,0.5384615384615384,0,7,328,0.4
2026-01-04 21:00:00+00:00,RANGE_LEG,IMPULSE,0.6153846153846154,0,8,328,0.5
2026-01-04 22:00:00+00:00,TRANSITION_LEG,IMPULSE,1.0,0,9,328,0.5
2026-01-04 23:00:00+00:00,RANGE_LEG,IMPULSE,0.7692307692307693,0,10,328,0.5
2026-01-05 00:00:00+00:00,FAST_UP_LEG,IMPULSE,0.6111111111111112,0,11,328,0.5
2026-01-05 01:00:00+00:00,FAST_UP_LEG,IMPULSE,0.6666666666666666,1,12,328,1.0
2026-01-05 02:00:00+00:00,FAST_UP_LEG,IMPULSE,0.7222222222222222,1,13,328,1.0
2026-01-05 03:00:00+00:00,TRANSITION_LEG,IMPULSE,0.07692307692307693,0,1,329,0.4
2026-01-05 04:00:00+00:00,TRANSITION_LEG,IMPULSE,0.25,0,2,329,0.4
2026-01-05 05:00:00+00:00,TRANSITION_LEG,IMPULSE,0.375,0,3,329,0.4
2026-01-05 06:00:00+00:00,TRANSITION_LEG,IMPULSE,0.5,0,4,329,0.4
2026-01-05 07:00:00+00:00,TRANSITION_LEG,IMPULSE,0.625,0,5,329,0.4
2026-01-05 08:00:00+00:00,TRANSITION_LEG,IMPULSE,0.75,0,6,329,0.4
2026-01-05 09:00:00+00:00,TRANSITION_LEG,IMPULSE,0.08,0,1,330,0.4
2026-01-05 10:00:00+00:00,TRANSITION_LEG,IMPULSE,0.25,0,2,330,0.4
2026-01-05 11:00:00+00:00,TRANSITION_LEG,IMPULSE,0.375,0,3,330,0.4
2026-01-05 12:00:00+00:00,TRANSITION_LEG,IMPULSE,0.5,0,4,330,0.4
2026-01-05 13:00:00+00:00,TRANSITION_LEG,IMPULSE,0.4,0,5,330,0.4
2026-01-05 14:00:00+00:00,TRANSITION_LEG,IMPULSE,0.75,0,6,330,0.4
2026-01-05 15:00:00+00:00,TRANSITION_LEG,IMPULSE,0.4117647058823529,0,7,330,0.4
2026-01-05 16:00:00+00:00,TRANSITION_LEG,IMPULSE,1.0,0,8,330,0.5
2026-01-05 17:00:00+00:00,FAST_UP_LEG,IMPULSE,0.5294117647058824,0,9,330,0.5
2026-01-05 18:00:00+00:00,FAST_UP_LEG,IMPULSE,0.5882352941176471,0,10,330,0.5
2026-01-05 19:00:00+00:00,FAST_UP_LEG,IMPULSE,0.6470588235294118,0,11,330,0.5
2026-01-05 20:00:00+00:00,FAST_UP_LEG,IMPULSE,0.7058823529411765,1,12,330,0.9504735325153055
2026-01-05 21:00:00+00:00,FAST_UP_LEG,IMPULSE,0.7647058823529411,1,13,330,0.9155718009575876
2026-01-05 22:00:00+00:00,FAST_UP_LEG,IMPULSE,0.8235294117647058,1,14,330,0.9283637208960023
2026-01-05 23:00:00+00:00,FAST_UP_LEG,EXHAUSTION,0.8823529411764706,1,15,330,0.8140165676895414
2026-01-06 00:00:00+00:00,FAST_UP_LEG,IMPULSE,0.9411764705882353,0,16,330,0.5
2026-01-06 01:00:00+00:00,FAST_UP_LEG,IMPULSE,1.0,0,17,330,0.5
2026-01-06 02:00:00+00:00,RANGE_LEG,IMPULSE,1.0,0,18,330,0.5
2026-01-06 03:00:00+00:00,FAST_UP_LEG,IMPULSE,1.0,0,19,330,0.5
2026-01-06 04:00:00+00:00,FAST_UP_LEG,IMPULSE,1.0,0,20,330,0.5
2026-01-06 05:00:00+00:00,RANGE_LEG,IMPULSE,1.0,0,21,330,0.5
2026-01-06 06:00:00+00:00,FAST_UP_LEG,IMPULSE,1.0,0,22,330,0.5
2026-01-06 07:00:00+00:00,RANGE_LEG,IMPULSE,1.0,0,23,330,0.5
2026-01-06 08:00:00+00:00,RANGE_LEG,IMPULSE,1.0,0,24,330,0.5
2026-01-06 09:00:00+00:00,RANGE_LEG,IMPULSE,1.0,0,25,330,0.5
2026-01-06 10:00:00+00:00,RANGE_LEG,IMPULSE,1.0,0,26,330,0.5
2026-01-06 11:00:00+00:00,FAST_UP_LEG,IMPULSE,1.0,0,27,330,0.5
2026-01-06 12:00:00+00:00,FAST_UP_LEG,IMPULSE,1.0,0,28,330,0.5
2026-01-06 13:00:00+00:00,FAST_UP_LEG,IMPULSE,1.0,0,29,330,0.5
2026-01-06 14:00:00+00:00,FAST_UP_LEG,IMPULSE,1.0,0,30,330,0.5
2026-01-06 15:00:00+00:00,TRANSITION_LEG,IMPULSE,0.08,0,1,331,0.4
2026-01-06 16:00:00+00:00,TRANSITION_LEG,IMPULSE,0.25,0,2,331,0.4
2026-01-06 17:00:00+00:00,TRANSITION_LEG,IMPULSE,0.16216216216216217,0,3,331,0.4
2026-01-06 18:00:00+00:00,TRANSITION_LEG,IMPULSE,0.21621621621621623,0,4,331,0.4
2026-01-06 19:00:00+00:00,TRANSITION_LEG,IMPULSE,0.2702702702702703,0,5,331,0.4
2026-01-06 20:00:00+00:00,TRANSITION_LEG,IMPULSE,0.75,0,6,331,0.4
2026-01-06 21:00:00+00:00,TRANSITION_LEG,EXHAUSTION,0.875,0,7,331,0.4
2026-01-06 22:00:00+00:00,TRANSITION_LEG,IMPULSE,0.08,0,1,332,0.4
2026-01-06 23:00:00+00:00,TRANSITION_LEG,IMPULSE,0.25,0,2,332,0.4
2026-01-07 00:00:00+00:00,TRANSITION_LEG,PULLBACK,0.375,0,3,332,0.4
2026-01-07 01:00:00+00:00,TRANSITION_LEG,IMPULSE,0.5,0,4,332,0.4
2026-01-07 02:00:00+00:00,TRANSITION_LEG,IMPULSE,0.08,0,1,333,0.4
2026-01-07 03:00:00+00:00,TRANSITION_LEG,IMPULSE,0.25,0,2,333,0.4
2026-01-07 04:00:00+00:00,TRANSITION_LEG,IMPULSE,0.375,0,3,333,0.4
2026-01-07 05:00:00+00:00,TRANSITION_LEG,PULLBACK,0.5,0,4,333,0.4
2026-01-07 06:00:00+00:00,TRANSITION_LEG,IMPULSE,0.625,0,5,333,0.4
2026-01-07 07:00:00+00:00,TRANSITION_LEG,IMPULSE,0.48,0,6,333,0.4
2026-01-07 08:00:00+00:00,TRANSITION_LEG,IMPULSE,0.875,0,7,333,0.4
2026-01-07 09:00:00+00:00,TRANSITION_LEG,IMPULSE,1.0,0,8,333,0.5
2026-01-07 10:00:00+00:00,TRANSITION_LEG,IMPULSE,1.0,0,9,333,0.5
2026-01-07 11:00:00+00:00,TRANSITION_LEG,IMPULSE,1.0,0,10,333,0.5
2026-01-07 12:00:00+00:00,TRANSITION_LEG,IMPULSE,1.0,0,11,333,0.5
2026-01-07 13:00:00+00:00,SLOW_DOWN_LEG,EXHAUSTION,0.9230769230769231,1,12,333,0.8782552908750894
2026-01-07 14:00:00+00:00,SLOW_DOWN_LEG,IMPULSE,1.0,1,13,333,0.896569178971447
2026-01-07 15:00:00+00:00,SLOW_DOWN_LEG,IMPULSE,1.0,1,14,333,1.0
2026-01-07 16:00:00+00:00,SLOW_DOWN_LEG,IMPULSE,1.0,1,15,333,1.0
2026-01-07 17:00:00+00:00,SLOW_DOWN_LEG,IMPULSE,1.0,1,16,333,1.0
2026-01-07 18:00:00+00:00,FAST_DOWN_LEG,IMPULSE,0.918918918918919,1,17,333,1.0
2026-01-07 19:00:00+00:00,FAST_DOWN_LEG,IMPULSE,0.972972972972973,1,18,333,0.9586893149154172
2026-01-07 20:00:00+00:00,FAST_DOWN_LEG,IMPULSE,1.0,1,19,333,0.9762375374966452
2026-01-07 21:00:00+00:00,FAST_DOWN_LEG,IMPULSE,1.0,1,20,333,0.9634693578940049
2026-01-07 22:00:00+00:00,FAST_DOWN_LEG,EXHAUSTION,1.0,1,21,333,0.9298328197057909
2026-01-07 23:00:00+00:00,SLOW_DOWN_LEG,IMPULSE,1.0,1,22,333,0.8679545491916884
2026-01-08 00:00:00+00:00,SLOW_DOWN_LEG,IMPULSE,1.0,1,23,333,0.8587889950226046
2026-01-08 01:00:00+00:00,SLOW_UP_LEG,IMPULSE,1.0,1,24,333,0.8496235587330501
2026-01-08 02:00:00+00:00,FAST_DOWN_LEG,IMPULSE,1.0,1,25,333,0.9121262690638314
2026-01-08 03:00:00+00:00,FAST_DOWN_LEG,IMPULSE,1.0,1,26,333,0.9295395559789357
2026-01-08 04:00:00+00:00,FAST_DOWN_LEG,IMPULSE,1.0,1,27,333,0.8714298897702584
2026-01-08 05:00:00+00:00,FAST_DOWN_LEG,IMPULSE,1.0,1,28,333,0.8950324204670991
2026-01-08 06:00:00+00:00,FAST_DOWN_LEG,IMPULSE,1.0,1,29,333,0.9863200362771325
2026-01-08 07:00:00+00:00,FAST_DOWN_LEG,IMPULSE,1.0,1,30,333,0.8419753825878735
2026-01-08 08:00:00+00:00,FAST_DOWN_LEG,IMPULSE,1.0,1,31,333,0.8702291571642811
2026-01-08 09:00:00+00:00,TRANSITION_LEG,IMPULSE,0.08,0,1,334,0.4
2026-01-08 10:00:00+00:00,TRANSITION_LEG,IMPULSE,0.25,0,2,334,0.4
2026-01-08 11:00:00+00:00,TRANSITION_LEG,IMPULSE,0.375,0,3,334,0.4
2026-01-08 12:00:00+00:00,TRANSITION_LEG,IMPULSE,0.32,0,4,334,0.4
2026-01-08 13:00:00+00:00,TRANSITION_LEG,IMPULSE,0.4,0,5,334,0.4
2026-01-08 14:00:00+00:00,TRANSITION_LEG,IMPULSE,0.48,0,6,334,0.4
2026-01-08 15:00:00+00:00,TRANSITION_LEG,IMPULSE,0.875,0,7,334,0.4
2026-01-08 16:00:00+00:00,TRANSITION_LEG,IMPULSE,1.0,0,8,334,0.5
2026-01-08 17:00:00+00:00,TRANSITION_LEG,IMPULSE,1.0,0,9,334,0.5
2026-01-08 18:00:00+00:00,TRANSITION_LEG,IMPULSE,1.0,0,10,334,0.5
2026-01-08 19:00:00+00:00,TRANSITION_LEG,IMPULSE,1.0,0,11,334,0.5
2026-01-08 20:00:00+00:00,SLOW_DOWN_LEG,IMPULSE,0.9230769230769231,1,12,334,0.8391185164394435
2026-01-08 21:00:00+00:00,SLOW_DOWN_LEG,EXHAUSTION,1.0,1,13,334,0.9152779775647766
2026-01-08 22:00:00+00:00,TRANSITION_LEG,IMPULSE,0.08,0,1,335,0.4
2026-01-08 23:00:00+00:00,TRANSITION_LEG,PULLBACK,0.25,0,2,335,0.4
2026-01-09 00:00:00+00:00,TRANSITION_LEG,IMPULSE,0.24,0,3,335,0.4
2026-01-09 01:00:00+00:00,TRANSITION_LEG,IMPULSE,0.5,0,4,335,0.4
2026-01-09 02:00:00+00:00,TRANSITION_LEG,IMPULSE,0.625,0,5,335,0.4
2026-01-09 03:00:00+00:00,TRANSITION_LEG,IMPULSE,0.48,0,6,335,0.4
2026-01-09 04:00:00+00:00,TRANSITION_LEG,PULLBACK,0.56,0,7,335,0.4
